chinafabric,染色与整理类,染色+印花,化学纤维,涤纶,女装,双面太阳绒印花,春季|秋季|冬季,涤纶　100%,150D+100D,,180,320,印染工艺,常规染色,,,,,HM1011200009,,期货,米,500,40,,,,,,,,,,FCEC1011200009.jpg
chinafabric,染色与整理类,常规染色,天然纤维,棉,女装,双面色织电脑提花,春季|秋季,棉　100%,32S*32S,,180,210,印染工艺,常规染色,,,,,HM1011200008,,期货,米,1000,65,,,,,,,,,,FCEC1011200008.jpg
chinafabric,提花类,大提花,天然纤维,棉,女装,双面色织电脑提花,春季|秋季,棉　100%,32S*32S,,180,210,印染工艺,常规染色,,,,,HM1011200007,,期货,米,1000,65,,,,,,,,,,FCEC1011200007.jpg
chinafabric,提花类,大提花,天然纤维,棉,女装,双面色织电脑提花,春季|秋季,棉　100%,32S*32S,,180,210,印染工艺,常规染色,,,,,HM1011200006,,期货,米,1000,65,,,,,,,,,,FCEC1011200006.jpg
chinafabric,提花类,大提花,天然纤维,棉,女装,双面色织电脑提花,春季|秋季,棉　100%,32S*32S,,180,210,印染工艺,常规染色,,,,,HM1011200005,,期货,米,1000,65,,,,,,,,,,FCEC1011200005.jpg
chinafabric,提花类,大提花,天然纤维,棉,女装,双面色织电脑提花,春季|秋季,棉　100%,32S*32S,,180,210,印染工艺,常规染色,,,,,HM1011200004,,期货,米,1000,65,,,,,,,,,,FCEC1011200004.jpg
chinafabric,提花类,大提花,天然纤维,棉,女装,双面色织电脑提花,春季|秋季,棉　100%,32S*32S,,180,210,印染工艺,常规染色,,,,,HM1011200003,,期货,米,1000,65,,,,,,,,,,FCEC1011200003.jpg
chinafabric,提花类,大提花,天然纤维,棉,女装,双面色织电脑提花,春季|秋季,棉　100%,32S*32S,,180,210,印染工艺,常规染色,,,,,HM1011200002,,期货,米,1000,65,,,,,,,,,,FCEC1011200002.jpg
chinafabric,提花类,大提花,天然纤维,棉,女装,双面电脑夹层提花,春季|秋季,棉　100%,32S*32S,,180,210,印染工艺,常规染色,,,,,HM1011200001,,期货,米,1000,68,,,,,,,,,,FCEC1011200001.jpg
chinafabric,染色与整理类,常规染色,化学纤维,涤纶,女装|男装|休闲服,天丝粘胶涤,春季|秋季,涤纶 50% 天丝 30% 粘胶 20%,40S/2*200D,,148,255,印染工艺,常规染色,,,,,HM1010900018,,期货,米,1000,0,,,,,,,,,,FCEC1010900018.jpg
chinafabric,染色与整理类,常规染色,天然纤维,棉弹力,女装|男装|休闲服,棉氨纶弹力提花面料,春季|秋季,棉 97% 氨纶 3%,18S*18S+70D,,143,310,印染工艺,常规染色,,,,,HM1010900017,,期货,米,1000,0,,,,,,,,,,FCEC1010900017.jpg
chinafabric,染色与整理类,常规染色,混纺纤维,棉涤混纺,女装|男装|休闲服,棉涤粘三元色织面料,春季|秋季,棉 50% 涤纶 33% 粘胶 17%,40/2+40/2+40/2*14/1+24/2+40/2,,163,250,印染工艺,常规染色,,,,,HM1010900015,,期货,米,1000,0,,,,,,,,,,FCEC1010900015.jpg
chinafabric,染色与整理类,常规染色,天然纤维,棉弹力,女装|男装|休闲服,有机棉弹力面料,春季|秋季,有机棉 97% 弹力 3%,40S*40S+40D,,148,215,印染工艺,常规染色,,,,,HM1010900014,,期货,米,1000,0,,,,,,,,,,FCEC1010900014.jpg
chinafabric,染色与整理类,常规染色,天然纤维,棉,女装|男装|休闲服,棉尼龙四面弹力面料,春季|秋季,棉 80% 锦纶 15% 弹力 5%,32S/2+70D*32S/2+70D+70D,,112,380,印染工艺,常规染色,,,,,HM1010900013,,期货,米,1000,0,,,,,,,,,,FCEC1010900013.jpg
chinafabric,染色与整理类,常规染色,天然纤维,麻赛尔,女装|运动装|休闲服,经编高强网布,春季|秋季,T 100%,,,132,410.3,印染工艺,常规染色,,,,,HM1010900012,,期货,米,1000,0,,,,,,,,,,FCEC1010900012.jpg
chinafabric,染色与整理类,常规染色,混纺纤维,涤粘混纺,女装,T/R弹力布,春季|秋季,T 62% R 34% SP 4%,32S+40D*32S+40D,,142,461.7,印染工艺,常规染色,,,,,HM1010900011,,期货,米,1000,0,,,,,,,,,,FCEC1010900011.jpg
chinafabric,染色与整理类,染色+印花,混纺纤维,棉麻混纺,女装|休闲服,棉麻竹节色织条子布,春季|秋季,L 55% C 45%,JC21竹+C21*L/C21,,157,189,印染工艺,常规染色,,,,,HM1010900010,,期货,米,1000,0,,,,,,,,,,FCEC1010900010.jpg
chinafabric,染色与整理类,常规染色,混纺纤维,棉麻混纺,男装,58047#T/R棉,春季|秋季,C 50% T 33% V 17%,40/2+40/2+40/2*14/1+24/2+40/2,,162,251.8,印染工艺,常规染色,,,,,HM1010900009,,期货,米,1000,0,,,,,,,,,,FCEC1010900009.jpg
chinafabric,染色与整理类,常规染色,混纺纤维,棉麻混纺,女装|男装|休闲服,涤棉五枚缎,春季|秋季,T 65% C 35%,21S/1*10S/1,,160,349.3,印染工艺,常规染色,,,,,HM1010900008,,期货,米,1000,0,,,,,,,,,,FCEC1010900008.jpg
chinafabric,染色与整理类,常规染色,天然纤维,麻赛尔,女装,涤锦布,春季|秋季,T 100%,,,150,154,印染工艺,常规染色,,,,,HM1010900007,,期货,米,1000,0,,,,,,,,,,FCEC1010900007.jpg
chinafabric,染色与整理类,常规染色,混纺纤维,棉麻混纺,女装,莫代尔蚕丝布,春季|秋季,C 51% TEL 32% W 13% MEV 4%,30(兰精莫代尔40/羊毛60)*10(兰莫)+10蚕丝,,148,304.3,印染工艺,常规染色,,,,,HM1010900006,,期货,米,1000,0,,,,,,,,,,FCEC1010900006.jpg
chinafabric,染色与整理类,常规染色,天然纤维,麻赛尔,女装,纯亚麻人字斜,春季|秋季,L 100%,9S*6S,,130,270,印染工艺,常规染色,,,,,HM1010900005,,期货,米,1000,0,,,,,,,,,,FCEC1010900005.jpg
chinafabric,染色与整理类,常规染色,天然纤维,麻赛尔,女装,天丝棉,春季|秋季,TEL 55% C 45%,20S*12S,,148,316.7,印染工艺,常规染色,,,,,HM1010900004,,期货,米,1000,0,,,,,,,,,,FCEC1010900004.jpg
chinafabric,染色与整理类,常规染色,天然纤维,麻赛尔,女装,101麻,春季|秋季,L 100%,14s*14S,,134,154,印染工艺,常规染色,,,,,HM1010900003,,期货,米,1000,0,,,,,,,,,,FCEC1010900003.jpg
chinafabric,染色与整理类,染色+印花,混纺纤维,棉麻混纺,女装,棉麻交织,春季|秋季,C 55% L 45%,60/2*3*14+14,,150,202,印染工艺,常规染色,,,,,HM1010900002,,期货,米,1000,0,,,,,,,,,,FCEC1010900002.jpg
chinafabric,染色与整理类,常规染色,天然纤维,麻赛尔,羽绒服,斜纹苎麻,春季|秋季,Ra 100%,14s*14S,,142,173,印染工艺,常规染色,,,,,HM1010900001,,期货,米,1000,0,,,,,,,,,,FCEC1010900001.jpg
chinafabric,染色与整理类,常规染色,化学纤维,锦纶,女装|羽绒服,硕果,秋季|冬季,锦纶 100%,20D*20D,,150,41,印染工艺,常规染色,,,,,HM1010800075,,期货,米,1000,0,,,,,,,,,,FCEC1010800075.jpg
chinafabric,染色与整理类,常规染色,化学纤维,锦纶,女装|羽绒服,颠覆,秋季|冬季,锦纶 100%,40D*40D,,150,81,印染工艺,常规染色,,,,,HM1010800074,,期货,米,1000,0,,,,,,,,,,FCEC1010800074.jpg
chinafabric,染色与整理类,常规染色,化学纤维,锦纶,女装|羽绒服,跨越时空,秋季|冬季,锦纶 100%,30D*30,,150,56,印染工艺,常规染色,,,,,HM1010800073,,期货,米,1000,0,,,,,,,,,,FCEC1010800073.jpg
chinafabric,染色与整理类,常规染色,化学纤维,锦纶,女装|羽绒服,密林夜色,秋季|冬季,锦纶 100%,30D*30,,150,68,印染工艺,常规染色,,,,,HM1010800072,,期货,米,1000,0,,,,,,,,,,FCEC1010800072.jpg
chinafabric,染色与整理类,常规染色,化学纤维,锦纶,女装|羽绒服,耕耘,秋季|冬季,锦纶 100%,50D*50,,150,156,印染工艺,常规染色,,,,,HM1010800071,,期货,米,1000,0,,,,,,,,,,FCEC1010800071.jpg
chinafabric,染色与整理类,常规染色,化学纤维,锦纶,女装|羽绒服,宝藏,秋季|冬季,锦纶 100%,30D*30,,150,76,印染工艺,常规染色,,,,,HM1010800070,,期货,米,1000,0,,,,,,,,,,FCEC1010800070.jpg
chinafabric,染色与整理类,常规染色,化学纤维,锦纶,女装|羽绒服,圆舞曲,秋季|冬季,锦纶 100%,30D*30,,150,72,印染工艺,常规染色,,,,,HM1010800069,,期货,米,1000,0,,,,,,,,,,FCEC1010800069.jpg
chinafabric,染色与整理类,常规染色,化学纤维,锦纶,女装|羽绒服,远古遐想,秋季|冬季,锦纶 100%,20D*30,,150,55,印染工艺,常规染色,,,,,HM1010800068,,期货,米,1000,0,,,,,,,,,,FCEC1010800068.jpg
chinafabric,染色与整理类,常规染色,化学纤维,锦纶,女装|羽绒服,理智,秋季|冬季,锦纶 100%,40D*40D,,150,74,印染工艺,常规染色,,,,,HM1010800067,,期货,米,1000,0,,,,,,,,,,FCEC1010800067.jpg
chinafabric,染色与整理类,常规染色,化学纤维,锦纶,女装|男装|休闲服,山形斜纹绒,秋季|冬季,锦纶 69% 涤纶 31%,230D*230D,,145,173,印染工艺,常规染色,,,,,HM1010800066,,期货,米,1000,0,,,,,,,,,,FCEC1010800066.jpg
chinafabric,染色与整理类,常规染色,化学纤维,锦纶,女装|男装,变‘革’--征铠,秋季|冬季,锦纶 69% 涤纶 31%,230D*230D,,145,183,印染工艺,常规染色,,,,,HM1010800065,,期货,米,1000,0,,,,,,,,,,FCEC1010800065.jpg
chinafabric,染色与整理类,常规染色,天然纤维,棉,女装|男装,变‘革’--印记,秋季|冬季,棉 76% 锦纶 24%,70D*10S,,145,245,印染工艺,常规染色,,,,,HM1010800064,,期货,米,1000,0,,,,,,,,,,FCEC1010800064.jpg
chinafabric,染色与整理类,常规染色,化学纤维,锦纶,女装|休闲服,变‘革’--落英,秋季|冬季,锦纶 69% 涤纶 31%,230D*230D,,145,185,印染工艺,常规染色,,,,,HM1010800063,,期货,米,1000,0,,,,,,,,,,FCEC1010800063.jpg
chinafabric,染色与整理类,常规染色,化学纤维,涤纶,女装,水晶泡,秋季|冬季,涤纶 100%,75D*225D,,148,153,印染工艺,常规染色,,,,,HM1010800062,,期货,米,1000,0,,,,,,,,,,FCEC1010800062.jpg
chinafabric,染色与整理类,常规染色,化学纤维,锦纶,女装|男装|休闲服,暮光之城,秋季|冬季,锦纶 69% 涤纶 31%,230D*230D,,145,185,印染工艺,常规染色,,,,,HM1010800061,,期货,米,1000,0,,,,,,,,,,FCEC1010800061.jpg
chinafabric,纱线工艺,混纺,混纺纤维,涤粘混纺,女装|男装,涤粘毛,秋季|冬季,T 76% R 12% W 12%,70S/2*40S,,150,152,印染工艺,常规染色,,,,,HM1010800060,,期货,米,5000,30.25,,,,,,,,,,FCEC1010800060.jpg
chinafabric,纱线工艺,混纺,混纺纤维,涤粘混纺,女装|男装,涤粘,秋季|冬季,T 70% R 30%,50S/2*32S,,150,225,印染工艺,常规染色,,,,,HM1010800059,,期货,米,5000,25.13,,,,,,,,,,FCEC1010800059.jpg
chinafabric,纱线工艺,混纺,混纺纤维,涤粘混纺,女装|男装,涤粘,秋季|冬季,T 70% R 30%,50S/2*40S,,152,228,印染工艺,常规染色,,,,,HM1010800058,,期货,米,5000,26.13,,,,,,,,,,FCEC1010800058.jpg
chinafabric,纱线工艺,混纺,混纺纤维,涤粘混纺,女装|男装,涤粘天丝混纺,秋季|冬季,T 60% R 20% Tn 20%,50S/2*36S,,145,188,印染工艺,常规染色,,,,,HM1010800057,,期货,米,5000,26,,,,,,,,,,FCEC1010800057.jpg
chinafabric,纱线工艺,混纺,混纺纤维,涤粘混纺,女装|男装,涤毛,秋季|冬季,T 74% R 26%,45S/2*30S,,150,237,印染工艺,常规染色,,,,,HM1010800056,,期货,米,5000,38.63,,,,,,,,,,FCEC1010800056.jpg
chinafabric,纱线工艺,混纺,混纺纤维,涤粘混纺,女装|男装,涤粘,秋季|冬季,T 70% R 30%,70S/2*36S,,150,163,印染工艺,常规染色,,,,,HM1010800055,,期货,米,5000,23.5,,,,,,,,,,FCEC1010800055.jpg
chinafabric,纱线工艺,混纺,混纺纤维,涤粘混纺,女装|男装,涤粘毛,秋季|冬季,T 74% R 16% W 10%,50S/2*40S,,150,227,印染工艺,常规染色,,,,,HM1010800054,,期货,米,5000,33,,,,,,,,,,FCEC1010800054.jpg
chinafabric,纱线工艺,混纺,混纺纤维,涤粘混纺,女装|男装,涤粘毛,秋季|冬季,T 76% R 12% W 12%,60S/2*40S,,150,164,印染工艺,常规染色,,,,,HM1010800053,,期货,米,5000,29.25,,,,,,,,,,FCEC1010800053.jpg
chinafabric,纱线工艺,混纺,混纺纤维,涤粘混纺,女装|男装,涤粘毛,秋季|冬季,T 76% R 12% W 12%,50S/2*32S,,147,140,印染工艺,常规染色,,,,,HM1010800052,,期货,米,5000,21.42,,,,,,,,,,FCEC1010800052.jpg
chinafabric,纱线工艺,混纺,混纺纤维,涤粘混纺,女装|男装,涤粘拉毛,秋季|冬季,T 88% R 12%,32S/2+40S/2*32S/2+40S/2,,150,303,印染工艺,常规染色,,,,,HM1010800051,,期货,米,5000,27.96,,,,,,,,,,FCEC1010800051.jpg
chinafabric,纱线工艺,混纺,混纺纤维,涤粘混纺,女装|男装,涤粘拉毛,秋季|冬季,T 79% R 21%,40S/2*40S/2,,150,273,印染工艺,常规染色,,,,,HM1010800050,,期货,米,5000,28.02,,,,,,,,,,FCEC1010800050.jpg
chinafabric,纱线工艺,混纺,混纺纤维,棉涤混纺,牛仔|女装|男装,棉涤,秋季|冬季,C 70% T 30%,32S/2*219D+200D,,148,224,印染工艺,常规染色,,,,,HM1010800049,,期货,米,5000,29.52,,,,,,,,,,FCEC1010800049.jpg
chinafabric,染色与整理类,染色+印花,天然纤维,棉,男装|女装,,春季|夏季|秋季,100棉 ,32S*32S+40S/2,,148,,印染工艺,常规染色,,,,,GY13801030,,期货,米,1000,0,,,,,,,,,,Capture_00004.JPG
chinafabric,染色与整理类,染色+印花,天然纤维,棉,男装|女装,S12B072,春季|夏季|秋季,100%C,,,147,240,印染工艺,常规染色,,,,,GY13725080,,期货,米,1000,0,,,,,,,,,,IMG_0840.jpg
chinafabric,染色与整理类,染色+印花,混纺纤维,涤粘混纺,男装|女装,S12A007,春季|夏季|秋季,70%P 30%R,,,145,210,印染工艺,常规染色,,,,,GY13725079,,期货,米,1000,0,,,,,,,,,,IMG_0839.jpg
chinafabric,染色与整理类,染色+印花,混纺纤维,涤粘混纺,男装|女装,S12A006,春季|夏季|秋季,79%P 21%R,,,152,200,印染工艺,常规染色,,,,,GY13725078,,期货,米,1000,0,,,,,,,,,,IMG_0838.jpg
chinafabric,染色与整理类,染色+印花,混纺纤维,涤粘混纺,男装|女装,S12A010,春季|夏季|秋季,68%P 32%R,,,147,255,印染工艺,常规染色,,,,,GY13725077,,期货,米,1000,0,,,,,,,,,,IMG_0837.jpg
chinafabric,染色与整理类,染色+印花,混纺纤维,涤粘混纺,男装|女装,S12A012,春季|夏季|秋季,80%P 20%R,,,152,180,印染工艺,常规染色,,,,,GY13725076,,期货,米,1000,0,,,,,,,,,,IMG_0836.jpg
chinafabric,染色与整理类,染色+印花,混纺纤维,涤粘混纺,男装|女装,S12A014,春季|夏季|秋季,84%P 16%R,,,155,190,印染工艺,常规染色,,,,,GY13725075,,期货,米,1000,0,,,,,,,,,,IMG_0835.jpg
chinafabric,染色与整理类,染色+印花,混纺纤维,涤粘混纺,男装|女装,S12A018,春季|夏季|秋季,92%P 8%R,,,147,175,印染工艺,常规染色,,,,,GY13725074,,期货,米,1000,0,,,,,,,,,,IMG_0834.jpg
chinafabric,染色与整理类,染色+印花,化学纤维,涤纶,男装|女装,S12A020,春季|夏季|秋季,80%P 16%B 4%L,,,147,215,印染工艺,常规染色,,,,,GY13725073,,期货,米,1000,0,,,,,,,,,,IMG_0833.jpg
chinafabric,染色与整理类,染色+印花,混纺纤维,涤粘混纺,男装|女装,S12A021,春季|夏季|秋季,84%P 16%R,,,150,240,印染工艺,常规染色,,,,,GY13725072,,期货,米,1000,0,,,,,,,,,,IMG_0832.jpg
chinafabric,染色与整理类,染色+印花,天然纤维,棉,男装|女装,s12b061,春季|夏季|秋季,100%C,40S*32+40D,,145,190,印染工艺,常规染色,,,,,GY13725071,,期货,米,1000,0,,,,,,,,,,IMG_0831.jpg
chinafabric,染色与整理类,染色+印花,混纺纤维,涤粘混纺,男装|女装,S12A025,春季|夏季|秋季,60%P 20%R 20%W,,,155,200,印染工艺,常规染色,,,,,GY13725070,,期货,米,1000,0,,,,,,,,,,IMG_0830.jpg
chinafabric,染色与整理类,染色+印花,混纺纤维,涤粘混纺,男装|女装,S12A027,春季|夏季|秋季,85%P 15%R,,,150,200,印染工艺,常规染色,,,,,GY13725069,,期货,米,1000,0,,,,,,,,,,IMG_0829.jpg
chinafabric,染色与整理类,染色+印花,混纺纤维,棉涤混纺,男装|女装,S12B071,春季|夏季|秋季,19%T 23%P 58%C,21S*16S,,147,280,印染工艺,常规染色,,,,,GY13725068,,期货,米,1000,0,,,,,,,,,,IMG_0828.jpg
chinafabric,染色与整理类,染色+印花,混纺纤维,棉涤混纺,男装|女装,S12B066,春季|夏季|秋季,50%T 50%C,20S*32S,,147,220,印染工艺,常规染色,,,,,GY13725067,,期货,米,1000,0,,,,,,,,,,IMG_0827.jpg
chinafabric,染色与整理类,染色+印花,天然纤维,羊毛,男装|女装,S743,春季|夏季|秋季,30%W 70%MIXED FIBFR,,,147,215,印染工艺,常规染色,,,,,GY13725066,,期货,米,1000,0,,,,,,,,,,IMG_0826.jpg
chinafabric,染色与整理类,染色+印花,混纺纤维,棉麻混纺,男装|女装,S7742,春季|夏季|秋季,60%C 30%L 10%LUREX,15S+8*15S,,142,240,印染工艺,常规染色,,,,,GY13725065,,期货,米,1000,0,,,,,,,,,,IMG_0825.jpg
chinafabric,染色与整理类,染色+印花,混纺纤维,棉涤混纺,男装|女装,x60606-3,春季|夏季|秋季,58.5%P 38%c 3.5%sp,,,147,165,印染工艺,常规染色,,,,,GY13725064,,期货,米,1000,0,,,,,,,,,,IMG_0824.jpg
chinafabric,染色与整理类,染色+印花,天然纤维,棉,男装|女装,X112099,春季|夏季|秋季,100%C,32S/1C*32S/1C CRYSTAL,,145,145,印染工艺,常规染色,,,,,GY13725063,,期货,米,1000,0,,,,,,,,,,IMG_0823.jpg
chinafabric,染色与整理类,染色+印花,天然纤维,棉,男装|女装,S7034,春季|夏季|秋季,100%C,40SC*32SC,,147,150,印染工艺,常规染色,,,,,GY13725062,,期货,米,1000,0,,,,,,,,,,IMG_0822.jpg
chinafabric,染色与整理类,染色+印花,天然纤维,棉,男装|女装,X11B384,春季|夏季|秋季,100%c,A/60S/1C+B/60S/1C竹节（2A1B）3/1斜*60s/1c,,140,120,印染工艺,常规染色,,,,,GY13725061,,期货,米,1000,0,,,,,,,,,,IMG_0821.jpg
chinafabric,染色与整理类,染色+印花,天然纤维,棉,男装|女装,S2965-F,春季|夏季|秋季,100%C,,,152,145,印染工艺,常规染色,,,,,GY13725060,,期货,米,1000,0,,,,,,,,,,IMG_0820.jpg
chinafabric,染色与整理类,染色+印花,天然纤维,棉,男装|女装,X10298,春季|夏季|秋季,100%C,60S/1C*60S/1C,,140,120,印染工艺,常规染色,,,,,GY13725059,,期货,米,1000,0,,,,,,,,,,IMG_0819.jpg
chinafabric,染色与整理类,染色+印花,天然纤维,棉,男装|女装,X11B398,春季|夏季|秋季,100%C,80*80 CRYSTAL,,145,80,印染工艺,常规染色,,,,,GY13725058,,期货,米,1000,0,,,,,,,,,,IMG_0818.jpg
chinafabric,染色与整理类,染色+印花,混纺纤维,涤粘混纺,男装|女装,X80578,春季|夏季|秋季,72%T 24%R 4%SP,,,145,240,印染工艺,常规染色,,,,,GY13725057,,期货,米,1000,0,,,,,,,,,,IMG_0817.jpg
chinafabric,染色与整理类,染色+印花,混纺纤维,涤粘混纺,男装|女装,X90082,春季|夏季|秋季,64%T 33%R 3%SP,,,143,190,印染工艺,常规染色,,,,,GY13725056,,期货,米,1000,0,,,,,,,,,,IMG_0816.jpg
chinafabric,染色与整理类,染色+印花,混纺纤维,涤粘混纺,男装|女装,X20770,春季|夏季|秋季,75%P 20%R 5%SP,,,145,200,印染工艺,常规染色,,,,,GY13725055,,期货,米,1000,0,,,,,,,,,,IMG_0815.jpg
chinafabric,染色与整理类,染色+印花,混纺纤维,棉麻混纺,男装|女装,S92A127,春季|夏季|秋季,100%C,,,145,106,印染工艺,常规染色,,,,,GY13725054,,期货,米,1000,0,,,,,,,,,,IMG_0814.jpg
chinafabric,染色与整理类,染色+印花,天然纤维,棉,男装|女装,X112039,春季|夏季|秋季,70%C 27%N 3%SP,JC70S*N40D+20DSP,,145,92,印染工艺,常规染色,,,,,GY13725053,,期货,米,1000,0,,,,,,,,,,IMG_0813.jpg
chinafabric,染色与整理类,染色+印花,天然纤维,棉,男装|女装,X11B396,春季|夏季|秋季,100%C,60S*60SCRYSTAL ,,145,70,印染工艺,常规染色,,,,,GY13725052,,期货,米,1000,0,,,,,,,,,,IMG_0812.jpg
chinafabric,染色与整理类,染色+印花,混纺纤维,棉麻混纺,男装|女装,S12B022,春季|夏季|秋季,55%L 45%C,15S*15S,,145,180,印染工艺,常规染色,,,,,GY13725051,,期货,米,1000,0,,,,,,,,,,IMG_0811.jpg
chinafabric,染色与整理类,染色+印花,混纺纤维,棉麻混纺,男装|女装,S12B027,春季|夏季|秋季,55%L 45%C,15S*15S,,145,155,印染工艺,常规染色,,,,,GY13725050,,期货,米,1000,0,,,,,,,,,,IMG_0810.jpg
chinafabric,染色与整理类,染色+印花,天然纤维,麻赛尔,男装|女装,S92A212,春季|夏季|秋季,100%L,,,137,115,印染工艺,常规染色,,,,,GY13725049,,期货,米,1000,0,,,,,,,,,,IMG_0809.jpg
chinafabric,染色与整理类,染色+印花,混纺纤维,棉涤混纺,男装|女装,S12B069,春季|夏季|秋季,50%T 50%C,40*32+21,,147,210,印染工艺,常规染色,,,,,GY13725048,,期货,米,1000,0,,,,,,,,,,IMG_0808.jpg
chinafabric,染色与整理类,染色+印花,天然纤维,棉,男装|女装,X80147-M,春季|夏季|秋季,97%C 3%SP,,,150,230,印染工艺,常规染色,,,,,GY13725047,,期货,米,1000,0,,,,,,,,,,IMG_0807.jpg
chinafabric,染色与整理类,染色+印花,天然纤维,棉,男装|女装,X10264,春季|夏季|秋季,97%C 3%SP,,,147,200,印染工艺,常规染色,,,,,GY13725046,,期货,米,1000,0,,,,,,,,,,IMG_0806.jpg
chinafabric,染色与整理类,染色+印花,天然纤维,棉,男装|女装,X112134,春季|夏季|秋季,100%C,40S/2*20 TOPSOFT,,147,270,印染工艺,常规染色,,,,,GY13725045,,期货,米,1000,0,,,,,,,,,,IMG_0805.jpg
